simulation,ignition,weather
750,1197,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather96.csv
751,6776,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather9.csv
752,3595,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather108.csv
753,5078,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather121.csv
754,607,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather104.csv
755,4083,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather40.csv
756,3857,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather13.csv
757,4770,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather66.csv
758,178,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather12.csv
759,6350,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather20.csv
760,9409,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather27.csv
761,1950,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather62.csv
762,4591,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather113.csv
763,625,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather3.csv
764,2319,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather99.csv
765,1143,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather60.csv
766,342,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather77.csv
767,5681,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather58.csv
768,5895,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather127.csv
769,7171,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather47.csv
770,9294,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather81.csv
771,5738,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather4.csv
772,6220,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather81.csv
773,3317,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather93.csv
774,9446,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather53.csv
775,270,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather74.csv
776,8243,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather47.csv
777,5505,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather53.csv
778,2901,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather122.csv
779,2356,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather124.csv
780,6280,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather123.csv
781,957,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather75.csv
782,9858,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather31.csv
783,1198,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather50.csv
784,6773,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather18.csv
785,2068,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather116.csv
786,1073,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather45.csv
787,981,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather61.csv
788,9838,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather86.csv
789,5270,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather69.csv
790,5292,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather97.csv
791,521,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather4.csv
792,4367,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather56.csv
793,3710,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather92.csv
794,6085,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather49.csv
795,8791,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather42.csv
796,2819,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather40.csv
797,137,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather98.csv
798,1938,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather114.csv
799,2682,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather7.csv
800,7352,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather83.csv
801,4428,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather33.csv
802,9501,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather19.csv
803,2724,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather89.csv
804,7895,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather125.csv
805,8713,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather88.csv
806,6456,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather123.csv
807,1624,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather107.csv
808,5436,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather77.csv
809,1533,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather86.csv
810,2837,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather93.csv
811,5932,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather72.csv
812,5397,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather105.csv
813,1843,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather96.csv
814,2851,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather42.csv
815,5416,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather26.csv
816,2891,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather86.csv
817,2767,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather117.csv
818,1455,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather34.csv
819,3444,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather4.csv
820,2329,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather6.csv
821,529,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather99.csv
822,479,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather92.csv
823,8807,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather39.csv
824,9932,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather73.csv
825,2850,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather75.csv
826,2228,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather70.csv
827,5771,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather59.csv
828,9095,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather35.csv
829,2654,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather38.csv
830,435,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather82.csv
831,8768,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather112.csv
832,4573,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather57.csv
833,279,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather10.csv
834,7500,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather93.csv
835,1189,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather87.csv
836,6965,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather80.csv
837,3777,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather85.csv
838,6755,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather124.csv
839,7004,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather119.csv
840,1844,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather99.csv
841,9612,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather4.csv
842,8288,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather29.csv
843,4932,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather63.csv
844,1064,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather1.csv
845,7375,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather26.csv
846,6866,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather124.csv
847,758,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather87.csv
848,7948,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather42.csv
849,3295,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather84.csv
850,4218,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather18.csv
851,6586,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather78.csv
852,3234,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather20.csv
853,5071,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather54.csv
854,9769,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather47.csv
855,1403,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather71.csv
856,2494,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather71.csv
857,5938,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather90.csv
858,5507,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather52.csv
859,9608,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather126.csv
860,711,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather104.csv
861,4164,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather83.csv
862,1941,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather17.csv
863,823,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather93.csv
864,6550,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather97.csv
865,7437,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather126.csv
866,7974,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather99.csv
867,5462,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather58.csv
868,166,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather100.csv
869,2890,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather26.csv
870,3871,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather82.csv
871,8891,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather32.csv
872,2364,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather24.csv
873,1341,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather105.csv
874,9373,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather124.csv
875,9899,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather37.csv
876,7152,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather73.csv
877,1683,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather94.csv
878,9499,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather27.csv
879,6645,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather60.csv
880,767,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather38.csv
881,7781,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather112.csv
882,536,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather12.csv
883,8842,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather104.csv
884,4704,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather74.csv
885,2967,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather125.csv
886,4594,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather8.csv
887,8419,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather18.csv
888,2036,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather6.csv
889,7811,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather117.csv
890,936,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather89.csv
891,2556,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather97.csv
892,1049,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather31.csv
893,8689,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather7.csv
894,8199,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather100.csv
895,2496,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather22.csv
896,5786,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather65.csv
897,137,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather100.csv
898,28,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather106.csv
899,9353,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather3.csv
900,9930,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather55.csv
901,2527,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather118.csv
902,555,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather86.csv
903,4086,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather40.csv
904,5527,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather76.csv
905,9856,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather19.csv
906,4286,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather34.csv
907,3278,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather94.csv
908,2859,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather89.csv
909,1255,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather13.csv
910,8654,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather23.csv
911,3816,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather115.csv
912,7530,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather97.csv
913,9400,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather57.csv
914,8157,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather28.csv
915,5433,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather118.csv
916,2890,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather88.csv
917,8508,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather70.csv
918,8994,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather45.csv
919,1530,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather45.csv
920,1628,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather111.csv
921,4617,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather93.csv
922,1112,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather56.csv
923,1986,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather123.csv
924,2016,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather73.csv
925,1908,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather25.csv
926,2738,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather31.csv
927,333,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather16.csv
928,2882,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather9.csv
929,8569,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather3.csv
930,8554,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather10.csv
931,9621,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather71.csv
932,8154,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather35.csv
933,4014,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather102.csv
934,8254,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather78.csv
935,977,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather112.csv
936,5043,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather86.csv
937,5629,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather52.csv
938,8400,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather127.csv
939,4102,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather2.csv
940,9932,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather25.csv
941,4588,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather1.csv
942,6554,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather41.csv
943,5394,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather2.csv
944,7147,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather65.csv
945,8345,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather70.csv
946,2611,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather28.csv
947,9031,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather63.csv
948,5299,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather95.csv
949,9082,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather105.csv
950,8638,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather8.csv
951,7269,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather128.csv
952,3405,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather21.csv
953,3602,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather64.csv
954,4457,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather110.csv
955,9294,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather98.csv
956,4790,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather4.csv
957,844,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather92.csv
958,8653,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather14.csv
959,7947,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather52.csv
960,8669,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather48.csv
961,2020,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather95.csv
962,3596,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather59.csv
963,6836,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather92.csv
964,8671,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather117.csv
965,633,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather37.csv
966,5409,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather118.csv
967,852,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather65.csv
968,803,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather111.csv
969,4067,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather87.csv
970,2388,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather105.csv
971,4588,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather78.csv
972,5993,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather29.csv
973,8498,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather117.csv
974,2407,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather16.csv
975,6445,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather89.csv
976,6860,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather11.csv
977,6077,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather77.csv
978,7870,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather25.csv
979,2586,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather95.csv
980,3084,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather104.csv
981,4403,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather54.csv
982,1483,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather120.csv
983,4986,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather117.csv
984,508,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather59.csv
985,6707,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather115.csv
986,2191,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather27.csv
987,7299,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather108.csv
988,781,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather79.csv
989,6689,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather73.csv
990,6026,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather67.csv
991,2521,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather76.csv
992,8719,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather127.csv
993,6756,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather126.csv
994,7037,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather108.csv
995,4425,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather87.csv
996,3906,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather57.csv
997,6608,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather23.csv
998,9615,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather88.csv
999,5028,/Users/matiasvilches/Documents/F2A/source/firebreaks_optimization/forest/sub100/Weathers/Weather85.csv
