simulation,ignition,weather
807,1618,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather115.csv
808,4974,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather124.csv
809,1470,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather93.csv
810,8233,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather8.csv
811,9592,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather101.csv
812,7757,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather64.csv
813,5266,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather27.csv
814,7917,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather72.csv
815,6220,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather42.csv
816,1880,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather3.csv
817,1342,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather45.csv
818,5780,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather81.csv
819,9529,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather114.csv
820,4285,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather43.csv
821,6270,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather88.csv
822,4553,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather68.csv
823,8485,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather33.csv
824,7359,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather91.csv
825,4039,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather41.csv
826,2377,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather94.csv
827,2977,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather25.csv
828,3733,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather20.csv
829,224,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather60.csv
830,7240,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather52.csv
831,3620,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather56.csv
832,9321,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather103.csv
833,5876,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather95.csv
834,5734,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather78.csv
835,7921,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather24.csv
836,7541,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather1.csv
837,7110,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather87.csv
838,9157,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather62.csv
839,6182,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather73.csv
840,7766,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather39.csv
841,9165,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather121.csv
842,6757,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather110.csv
843,2979,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather38.csv
844,6551,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather92.csv
845,3734,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather94.csv
846,3076,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather24.csv
847,1386,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather118.csv
848,5076,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather29.csv
849,2999,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather6.csv
850,2598,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather77.csv
851,8122,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather41.csv
852,4393,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather103.csv
853,9598,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather116.csv
854,7560,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather12.csv
855,1875,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather126.csv
856,9255,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather45.csv
857,6543,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather37.csv
858,6082,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather78.csv
859,957,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather117.csv
860,4497,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather118.csv
861,8081,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather46.csv
862,3070,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather55.csv
863,1718,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather127.csv
864,399,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather36.csv
865,9629,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather75.csv
866,9559,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather22.csv
867,6419,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather26.csv
868,4709,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather46.csv
869,3201,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather87.csv
870,3777,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather81.csv
871,9393,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather5.csv
872,9071,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather49.csv
873,2141,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather25.csv
874,8329,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather95.csv
875,6761,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather82.csv
876,8258,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather112.csv
877,6523,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather111.csv
878,1928,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather104.csv
879,9213,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather74.csv
880,1006,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather48.csv
881,8294,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather26.csv
882,3391,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather72.csv
883,4671,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather109.csv
884,7443,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather16.csv
885,319,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather23.csv
886,6968,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather112.csv
887,1741,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather126.csv
888,7068,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather81.csv
889,220,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather15.csv
890,3134,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather123.csv
891,3302,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather60.csv
892,7769,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather75.csv
893,958,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather63.csv
894,3684,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather92.csv
895,9176,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather125.csv
896,346,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather56.csv
897,339,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather46.csv
898,5526,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather76.csv
899,1756,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather91.csv
900,1808,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather50.csv
901,7763,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather53.csv
902,6882,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather94.csv
903,7513,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather122.csv
904,4078,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather67.csv
905,2330,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather24.csv
906,8672,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather93.csv
907,8978,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather19.csv
908,640,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather81.csv
909,8185,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather119.csv
910,5637,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather111.csv
911,8835,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather73.csv
912,5615,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather75.csv
913,1987,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather31.csv
914,7955,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather14.csv
915,6059,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather124.csv
916,1250,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather48.csv
917,1226,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather51.csv
918,9214,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather19.csv
919,985,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather123.csv
920,6877,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather108.csv
921,5550,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather112.csv
922,2838,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather91.csv
923,1441,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather25.csv
924,5599,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather96.csv
925,5919,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather18.csv
926,6555,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather4.csv
927,4140,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather123.csv
928,3823,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather110.csv
929,6739,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather92.csv
930,8090,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather67.csv
931,6964,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather72.csv
932,5333,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather9.csv
933,4951,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather83.csv
934,1056,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather97.csv
935,4058,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather20.csv
936,6360,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather90.csv
937,6118,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather54.csv
938,1796,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather80.csv
939,5003,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather7.csv
940,5441,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather86.csv
941,5465,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather104.csv
942,1762,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather95.csv
943,7844,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather48.csv
944,7971,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather93.csv
945,8867,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather29.csv
946,5056,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather61.csv
947,2828,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather29.csv
948,1331,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather22.csv
949,5661,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather71.csv
950,8165,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather114.csv
951,3363,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather98.csv
952,8648,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather46.csv
953,9703,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather119.csv
954,9362,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather50.csv
955,8831,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather70.csv
956,2848,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather11.csv
957,3331,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather119.csv
958,9275,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather73.csv
959,1074,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather87.csv
960,794,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather20.csv
961,3094,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather25.csv
962,3125,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather18.csv
963,6892,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather49.csv
964,740,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather56.csv
965,2308,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather97.csv
966,7418,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather57.csv
967,1334,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather3.csv
968,8501,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather126.csv
969,5318,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather103.csv
970,3748,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather27.csv
971,1464,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather14.csv
972,3042,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather10.csv
973,103,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather84.csv
974,8601,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather97.csv
975,1078,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather55.csv
976,7068,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather72.csv
977,8241,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather17.csv
978,1293,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather86.csv
979,2293,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather113.csv
980,2948,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather47.csv
981,6060,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather98.csv
982,2525,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather69.csv
983,6753,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather71.csv
984,2581,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather75.csv
985,4233,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather73.csv
986,7658,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather87.csv
987,4894,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather116.csv
988,144,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather94.csv
989,9742,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather126.csv
990,3535,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather45.csv
991,7955,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather67.csv
992,7153,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather59.csv
993,9222,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather30.csv
994,5172,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather96.csv
995,5774,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather96.csv
996,363,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather14.csv
997,4423,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather72.csv
998,7212,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather20.csv
999,2403,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather100.csv
1000,6023,/Users/matiasvilches/Documents/F2A/papers/two_stage/forest/sub100/Weathers/Weather127.csv
